"token_id","from_address","to_address","name","image","description","zone","size","type","poi","xlsx_size"
"5010047","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_47.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21873"
"5010060","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_60.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","26222.1"
"5010063","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_63.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","26719.4"
"5010066","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_66.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","34130.9"
"5010068","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_68.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","34215"
"5010070","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_70.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","34380"
"5010071","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_71.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","34390.6"
"5010073","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Founderland","CGI_73.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","34425.3"
"5000002","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_2.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","","5114.05"
"5000132","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_132.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","41191.9"
"5000206","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_206.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","71251.7"
"5000406","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Business","BUS_406.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","140158"
"5000442","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xf581d1b7989c6E384D3a6Be23f681A9cfB740368","Business","BUS_442.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Business Quarter","152214"
"4000764","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xf581d1b7989c6E384D3a6Be23f681A9cfB740368","Business","BUS_764.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Medium","Estate","Business Quarter","284547"
"5000547","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xf581d1b7989c6E384D3a6Be23f681A9cfB740368","Business","BUS_547.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Business Quarter","190131"
"5000553","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xf581d1b7989c6E384D3a6Be23f681A9cfB740368","Business","BUS_553.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Business Quarter","191816"
"4000951","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xf581d1b7989c6E384D3a6Be23f681A9cfB740368","Business","BUS_951.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Medium","Estate","Business Quarter","433082"
"5020000","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_0.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","Beach","379.831"
"5020004","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_4.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","University District","3026.43"
"5020011","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_11.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","University District","5173.12"
"5020062","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_62.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","","15311.6"
"5020084","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_84.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","","29091.9"
"5020007","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_7.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","University District","3937.32"
"5020009","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_9.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","Beach","4301.58"
"5020012","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_12.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","University District","5512.63"
"5020002","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_2.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","University District","2908.14"
"5020010","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_10.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","University District","5057.51"
"5020033","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_33.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","","9329.35"
"5020088","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0xAbb590532A0FA89F0DAB20f3C121712957A7976D","Education","EDU_88.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","","32430.1"
